Ticker,Date,Open,High,Low,Close,Volume
TLT,2005/10/13,90.25,90.5,90.08,90.37,1376600
TLT,2005/10/14,90.6,90.7,89.82,90.23,1042600
TLT,2005/10/17,90.42,90.61,90.12,90.21,1058200
TLT,2005/10/18,90.46,90.48,90.23,90.31,878200
TLT,2005/10/19,90.66,90.97,90.35,90.35,904800
TLT,2005/10/20,90.28,90.6,90.13,90.59,810300
TLT,2005/10/21,90.83,91.47,90.75,91.43,1252800
TLT,2005/10/24,91.32,91.41,90.49,90.72,939100
TLT,2005/10/25,90.82,91.05,89.93,89.94,638000
TLT,2005/10/26,89.45,89.6999,89.16,89.28,2898300
TLT,2005/10/27,89.6,89.79,89.3,89.6,1197400
TLT,2005/10/28,89.72,89.88,89.12,89.61,750400
TLT,2005/10/31,89.77,90.04,89.58,89.78,547700
TLT,2005/11/1,89.43,89.65,89.09,89.28,647100
TLT,2005/11/2,89.08,89.3899,88.83,88.86,781100
TLT,2005/11/3,88.89,88.97,88.24,88.26,963100
TLT,2005/11/4,88.42,88.64,87.86,88.12,1888700
TLT,2005/11/7,88.5,88.57,88.35,88.42,1121600
TLT,2005/11/8,88.89,89.32,88.89,89.28,1396800
TLT,2005/11/9,88.78,88.93,88.36,88.36,1140600
TLT,2005/11/10,88.72,89.48,88.63,89.44,1695200
TLT,2005/11/11,89.6,89.7,89.44,89.49,193700
TLT,2005/11/14,89.38,89.4499,88.62,88.82,1230100
TLT,2005/11/15,88.75,89.65,88.75,89.4,839800
TLT,2005/11/16,89.8,90.44,89.75,90.34,1822300
TLT,2005/11/17,90.17,90.9,90.05,90.56,1003100
TLT,2005/11/18,90.37,90.45,90.06,90.14,734100
TLT,2005/11/21,90.34,90.66,90.33,90.41,503300
TLT,2005/11/22,90.37,90.67,90.35,90.53,1026900
TLT,2005/11/23,90.59,90.69,89.86,90.18,768300
TLT,2005/11/25,90.41,90.54,90.34,90.51,421500
TLT,2005/11/28,90.52,91.14,90.52,90.96,883400
TLT,2005/11/29,91.08,91.11,90.03,90.1,889200
TLT,2005/11/30,90.3,90.3,89.82,90,1645400
TLT,2005/12/1,90,90.01,89.18,89.47,1214800
TLT,2005/12/2,89.27,89.55,89.15,89.5,746200
TLT,2005/12/5,89.35,89.35,88.85,89.1,431100
TLT,2005/12/6,89.41,90.12,89.32,90.01,968800
TLT,2005/12/7,89.8,89.91,89.52,89.67,386600
TLT,2005/12/8,89.98,90.36,89.8,90.25,976200
TLT,2005/12/9,89.98,90.01,89.47,89.54,817400
TLT,2005/12/12,89.75,89.75,89.14,89.37,440500
TLT,2005/12/13,89.72,89.82,89.38,89.7,598900
TLT,2005/12/14,90.2,90.82,90.14,90.62,634900
TLT,2005/12/15,90.44,90.44,89.99,90.4,724300
TLT,2005/12/16,90.83,90.9299,90.56,90.7,684500
TLT,2005/12/19,90.6,91.1,90.56,90.79,469800
TLT,2005/12/20,90.58,90.8,90.4,90.68,236000
TLT,2005/12/21,90.53,90.58,90.29,90.52,193100
TLT,2005/12/22,90.92,91.31,90.91,91.24,692700
TLT,2005/12/23,91.19,92.0401,91.1,91.8,2295800
TLT,2005/12/27,91.97,92.59,91.8,92.55,519500
